name,description,log2FoldChange,pvalue,padj
ENSG00000000003.14,TSPAN6,-1.20399672322096,0.000876755436867,0.00541504567468
ENSG00000000005.5,TNMD,-3.23710575757947,0.000422001309289,0.00304803198421
ENSG00000000419.12,DPM1,-0.822672287083911,0.000568777423334,0.00385703565563
ENSG00000000457.13,SCYL3,-0.262462691925394,0.218493103138,0.363517560738
ENSG00000000460.16,C1orf112,-0.69883684367642,0.0304801309013,0.0840966178924
ENSG00000000938.12,FGR,-1.12756689733017,0.52396070755,1
ENSG00000000971.15,CFH,-1.32393800981723,0.0541973215808,0.130068624526
ENSG00000001036.13,FUCA2,-0.568057067934398,0.0334031759528,0.0900998152226
ENSG00000001084.12,GCLC,-0.930817202544839,0.0185502019607,0.0574316773348
ENSG00000001167.14,NFYA,-0.791901303476327,0.00801342587921,0.0300672156116
ENSG00000001460.17,STPG1,0.642496950572,0.0014510193315,0.00801781194711
ENSG00000001461.16,NIPAL3,0.211134908474,0.56599233793,0.704961313894
ENSG00000001497.16,LAS1L,-0.185641441582918,0.234125544002,0.382441421395
ENSG00000001561.6,ENPP4,-0.0516392456213264,0.774339663589,0.858668189102
ENSG00000001617.11,SEMA3F,-0.878300901178211,0.196873466158,0.337357171267
ENSG00000001626.15,CFTR,-1.52225482306403,0.0753488628573,0.166344525433
ENSG00000001629.9,ANKIB1,0.122788327098,0.560964760874,0.700732861127
ENSG00000001630.16,CYP51A1,0.887780222083,0.0160545298911,0.0514869047777
ENSG00000001631.15,KRIT1,-0.821949082129951,0.000410774151386,0.00298415673227
ENSG00000002016.17,RAD52,-0.104414905844892,0.643580501433,0.765108521961
ENSG00000002079.14,MYH16,0.514118392262,0.486650123621,0.638353460066
ENSG00000002330.13,BAD,0.18346206024,0.299517126044,0.456419449418
ENSG00000002549.12,LAP3,-0.387479763670054,0.0967299538533,0.200483028518
ENSG00000002587.9,HS3ST1,-0.891445602310276,0.0342875996937,0.0918821000455
ENSG00000002726.20,AOC1,-4.15919868969756,0.0243312161518,1
ENSG00000002745.12,WNT16,-0.834904009311656,0.380281741416,0.540548619353
ENSG00000002746.14,HECW1,2.28996425427,9.37213079272549e-15,3.4704604319936e-12
ENSG00000002822.15,MAD1L1,0.151940984397,0.419636883843,0.578202049846
ENSG00000002834.17,LASP1,-0.71480738713789,0.00258389178045,0.0125499905412
ENSG00000002919.14,SNX11,0.212418913388,0.234818750108,0.383059395462
ENSG00000002933.8,TMEM176A,0.537737961855,0.0265062747827,0.0756323497191
ENSG00000003056.7,M6PR,-0.425425876396479,0.0043664150329,0.018754683488
ENSG00000003096.14,KLHL13,-0.269056698197293,0.617643268115,0.74594419413
ENSG00000003137.8,CYP26B1,2.59655756811,1.22702600803653e-9,9.06172493744055e-8
ENSG00000003147.18,ICA1,1.60316230662,2.00745208672323e-7,0.0000060804058539217
ENSG00000003249.13,DBNDD1,1.48237389262,0.0000221792706485935,0.000292141886083
ENSG00000003393.14,ALS2,0.141107900843,0.484742023877,0.636612845285
ENSG00000003400.14,CASP10,-0.6139446832956,0.410452114391,0.569708353998
ENSG00000003402.19,CFLAR,-0.514117569967597,0.0953607325501,0.198559576093
ENSG00000003436.15,TFPI,-0.17155727363457,0.681526394476,0.793850978564
ENSG00000003509.15,NDUFAF7,-0.23542067431713,0.140056088081,0.264147389651
ENSG00000003756.16,RBM5,-0.180924458692511,0.245318979392,0.395661694816
ENSG00000003987.13,MTMR7,1.74248960763,4.13925112435388e-8,0.00000168217770405292
ENSG00000003989.17,SLC7A2,-1.7305180644499,0.00000740309538268781,0.000119407840924
ENSG00000004059.10,ARF5,-0.193523062809827,0.224975558761,0.371720727894
ENSG00000004139.13,SARM1,1.0122160305,0.0000412620920911212,0.000479797285788
ENSG00000004142.11,POLDIP2,-0.0435607210469489,0.800058158537,0.876288380661
ENSG00000004399.12,PLXND1,-1.7707493771087,0.00389667487014,0.0171718871959
ENSG00000004455.16,AK2,-0.831016703972346,0.000297479320077,0.00230030258945
ENSG00000004468.12,CD38,2.49013176188,0.0161095560954,0.051617719889
ENSG00000004478.7,FKBP4,0.941444559665,0.00411368026681,0.0179179535942
ENSG00000004487.16,KDM1A,0.0929908904505,0.698922334168,0.806361553784
ENSG00000004534.14,RBM6,-0.11822834400102,0.508301170526,0.656856528597
ENSG00000004660.14,CAMKK1,1.33540386996,0.00331384514736,0.0151335506806
ENSG00000004700.15,RECQL,-0.604765185512461,0.0309920520222,0.0851245340281
ENSG00000004766.16,VPS50,0.728256671403,0.0104760411539,0.0369897391858
ENSG00000004776.12,HSPB6,-2.37444162593114,NaN,1
ENSG00000004777.18,ARHGAP33,1.1868901868,0.000362861727251,0.00270178353757
ENSG00000004779.9,NDUFAB1,0.542624467172,0.0153245384391,0.0498080652866
ENSG00000004799.7,PDK4,-3.69578690970768,4.07395005844717e-8,0.00000167095508559492
ENSG00000004809.13,SLC22A16,-1.51808019336552,0.677841639724,1
ENSG00000004838.13,ZMYND10,-1.66020553730321,2.97746784745158e-8,0.00000127285540125772
ENSG00000004846.16,ABCB5,-1.95207614072347,0.227498868274,0.374689766698
ENSG00000004848.7,ARX,-1.62201189416318,NaN,1
ENSG00000004864.13,SLC25A13,0.797222322637,0.0275598908392,0.0778529160903
ENSG00000004866.20,ST7,0.469729609635,0.0115538323177,0.0400529806782
ENSG00000004897.11,CDC27,0.000186534905737,0.999399543617,0.999627673625
ENSG00000004939.14,SLC4A1,3.35114311248,0.128254015735,1
ENSG00000004948.14,CALCR,0.222906906997,0.918295568902,1
ENSG00000004961.14,HCCS,-0.0389160363481929,0.823187473725,0.891637801645
ENSG00000004975.11,DVL2,-1.13267941039099,0.00000271348852860412,0.000052572090571504
ENSG00000005001.9,PRSS22,-2.41965754937364,0.137163041535,1
ENSG00000005007.12,UPF1,-0.380851254998564,0.057106345869,0.135174479089
ENSG00000005020.12,SKAP2,0.413213342767,0.279561761024,0.434625880142
ENSG00000005022.5,SLC25A5,-0.257741329983726,0.245024746554,0.395341807367
ENSG00000005059.15,MCUB,0.0256788361136,0.921425131136,0.954386326388
ENSG00000005073.5,HOXA11,0.905577430181,0.80169085603,1
ENSG00000005075.15,POLR2J,-0.359045870530478,0.0584657571196,0.137421617987
ENSG00000005100.12,DHX33,-0.506435760697818,0.00608235983919,0.0242106468633
ENSG00000005102.12,MEOX1,-4.2010508737367,1.45619132489768e-15,6.71661861805e-13
ENSG00000005108.15,THSD7A,0.336263727157,0.417752929008,0.576512637476
ENSG00000005156.11,LIG3,-0.0543858100931078,0.795654732247,0.873389777692
ENSG00000005175.9,RPAP3,0.330318568114,0.298504317667,0.455192681154
ENSG00000005187.11,ACSM3,-1.13980830248777,0.00502036202866,0.020884547167
ENSG00000005189.19,REXO5,0.0443378831679,0.891348287872,0.936777975553
ENSG00000005194.14,CIAPIN1,0.320516736233,0.142297539951,0.267358295066
ENSG00000005206.16,SPPL2B,-0.315655164551197,0.30034638335,0.457444488742
ENSG00000005238.19,FAM214B,0.740432739962,0.014544701332,0.0477635201999
ENSG00000005243.9,COPZ2,-1.04555565631286,0.0979280311007,0.202403800879
ENSG00000005249.12,PRKAR2B,1.07240020157,0.0000648853593036051,0.000689531520393
ENSG00000005302.18,MSL3,0.0556119155942,0.820189976674,0.889871633805
ENSG00000005339.14,CREBBP,-0.220638951478231,0.277797481902,0.432688073056
ENSG00000005379.16,TSPOAP1,0.174304039214,0.458234472819,0.612942430855
ENSG00000005381.7,MPO,0.696716498588,0.172864145445,0.307515477901
ENSG00000005421.8,PON1,0.293119372435,0.880420097071,1
ENSG00000005436.13,GCFC2,-0.636608562813331,0.0152301827665,0.0495626606158
ENSG00000005448.16,WDR54,-0.424761864043303,0.0776189048606,0.170167659947
ENSG00000005469.11,CROT,-0.540612151121482,0.0543957864829,0.130449659986
ENSG00000005471.17,ABCB4,-1.33034817986088,0.00000533665014727434,0.0000905199154980578
ENSG00000005483.20,KMT2E,-0.107085432841582,0.505804395484,0.654754444357
ENSG00000005486.16,RHBDD2,0.391680004106,0.0578987973192,0.13650746271
ENSG00000005513.9,SOX8,-0.864647399030951,0.00100304070428,0.00603316018214
ENSG00000005700.14,IBTK,-0.0366714380796524,0.901176090666,0.941985551832
ENSG00000005801.17,ZNF195,0.432039972446,0.0625240949224,0.144270868123
ENSG00000005810.17,MYCBP2,1.45692013133,1.47268322802374e-7,0.00000477414485178449
ENSG00000005812.10,FBXL3,-0.359672072881349,0.0813017449526,0.176042182223
ENSG00000005844.17,ITGAL,1.31602459003,0.176130257183,0.311429187678
ENSG00000005882.11,PDK2,-0.229757409155059,0.200969759264,0.342296964292
ENSG00000005884.17,ITGA3,0.911983179851,0.0611621757271,0.141928929129
ENSG00000005889.15,ZFX,-0.685124712231192,0.00068983872106,0.00450485589056
ENSG00000005893.15,LAMP2,-0.415062554742424,0.0129768108696,0.043740171099
ENSG00000005961.18,ITGA2B,0.0364983724769,0.88011743426,0.929762948668
ENSG00000005981.12,ASB4,-5.1138952763383,5.78016169211951e-10,5.11670811607791e-8
ENSG00000006007.11,GDE1,-0.323799510872658,0.155079755932,0.284460171493
ENSG00000006015.17,REX1BD,0.395642228706,0.205086036508,0.347618914695
ENSG00000006016.10,CRLF1,0.110390419688,0.672592351323,0.787001001763
ENSG00000006025.11,OSBPL7,0.113151727653,0.681862827995,0.794172489737
ENSG00000006042.11,TMEM98,-1.55259617268901,0.0000391246531178058,0.000460688042996
ENSG00000006047.12,YBX2,-0.227174462870372,0.508932957065,0.657414453604
ENSG00000006062.15,MAP3K14,0.24877609953,0.398033055565,0.557521953322
ENSG00000006071.13,ABCC8,1.45204018103,0.00141851582634,0.00787794668153
ENSG00000006116.3,CACNG3,0.509169337948,0.151757170964,0.280093705899
ENSG00000006118.14,TMEM132A,-0.105263524816925,0.732275956682,0.831742723378
ENSG00000006125.17,AP2B1,0.931726079878,0.000706476908842,0.00457712775021
ENSG00000006128.11,TAC1,1.35335778698,0.00749657498729,0.0285082073665
ENSG00000006194.9,ZNF263,-0.331397354767644,0.0811179384984,0.175817948975
ENSG00000006210.6,CX3CL1,-1.28432372623837,0.00128953604148,0.00731460454511
ENSG00000006282.20,SPATA20,-0.211012365328033,0.332237754698,0.491649609987
ENSG00000006283.17,CACNA1G,-0.730041526520295,0.122685230149,0.239564796077
ENSG00000006327.13,TNFRSF12A,0.212598618289,0.587852617569,0.722544795161
ENSG00000006377.10,DLX6,-2.70810593216576,0.0397381944903,0.102834186434
ENSG00000006432.15,MAP3K9,1.96507237368,8.39472111579356e-9,4.49502266507797e-7
ENSG00000006451.7,RALA,0.43735847205,0.151466352557,0.279759610842
ENSG00000006453.13,BAIAP2L1,-0.890099506472511,0.00249589636044,0.0122173917729
ENSG00000006459.10,KDM7A,0.457555503537,0.0606598846926,0.141160487287
ENSG00000006468.13,ETV1,-1.7699887693304,0.00412820054199,0.0179692914652
ENSG00000006530.16,AGK,0.254110213098,0.280802178309,0.435961383602
ENSG00000006534.15,ALDH3B1,-1.47126189339351,0.00756343391163,0.0287106902932
ENSG00000006555.10,TTC22,-2.96070859192951,0.035388920216,1
ENSG00000006576.16,PHTF2,0.454196793517,0.0585173201855,0.13747465508
ENSG00000006606.8,CCL26,-1.51808019336552,0.677841639724,1
ENSG00000006607.13,FARP2,-0.390233987439584,0.0264149677551,0.075453706785
ENSG00000006611.15,USH1C,-0.522880611979745,0.686286782203,0.797294689131
ENSG00000006625.17,GGCT,-0.411556552698583,0.0815570051402,0.176443704176
ENSG00000006634.7,DBF4,-0.550853109314019,0.0635529453058,0.146131754857
ENSG00000006638.11,TBXA2R,-0.445413003147359,0.424066396179,0.582421779471
ENSG00000006652.13,IFRD1,0.740824945488,0.0467916708973,0.116302835393
ENSG00000006659.12,LGALS14,3.31128871193,0.207614411034,1
ENSG00000006695.10,COX10,0.332934039707,0.173471882818,0.308251355724
ENSG00000006704.10,GTF2IRD1,-0.14266607117139,0.490727533327,0.641908432195
ENSG00000006712.14,PAF1,-0.0270807587813672,0.889828676368,0.935816861891
ENSG00000006715.15,VPS41,-0.0232742736666418,0.905586300639,0.944754947426
ENSG00000006740.16,ARHGAP44,0.508324047994,0.0754516012041,0.166503596015
ENSG00000006744.18,ELAC2,-0.196273361943367,0.202063496228,0.343781232079
ENSG00000006747.14,SCIN,-3.81131864894222,0.00000332291363513457,0.0000616532973756691
ENSG00000006756.15,ARSD,-0.300140254626806,0.160036039664,0.291056137162
ENSG00000006757.11,PNPLA4,-0.538486653250483,0.0346079522083,0.0924766410721
ENSG00000006788.13,MYH13,-5.02139037785932,0.0107298644597,1
ENSG00000006831.9,ADIPOR2,-0.558753817374729,0.0115108649594,0.0399567138432
ENSG00000006837.11,CDKL3,0.615935273836,0.00827051510133,0.0308163424786
ENSG00000007001.12,UPP2,1.91046098717,0.0140056290405,0.0463886017473
ENSG00000007038.10,PRSS21,1.03133056779,0.811653913727,1
ENSG00000007047.14,MARK4,0.450392705969,0.00323951571112,0.0148850174763
ENSG00000007062.11,PROM1,-0.742888734887252,0.124822000744,0.242621264347
ENSG00000007080.10,CCDC124,0.221210625237,0.144598222596,0.270488551828
ENSG00000007129.17,CEACAM21,-0.298544088862446,0.736746463053,0.834885137616
ENSG00000007168.12,PAFAH1B1,1.05777919594,0.000234752691881,0.00190079551039
ENSG00000007171.17,NOS2,0.394880869813,0.377457897712,0.537814090003
ENSG00000007174.17,DNAH9,-0.316336037859637,0.174928941732,0.310009951056
ENSG00000007202.14,KIAA0100,-0.0371179282974798,0.83134146666,0.897351829042
ENSG00000007216.14,SLC13A2,-1.22011869377663,0.777190586679,1
ENSG00000007237.18,GAS7,-0.714965602915011,0.127428775843,0.246412911568
ENSG00000007255.10,TRAPPC6A,-1.06294534701187,0.0000188805662683045,0.000254297626926
ENSG00000007264.14,MATK,0.533243944528,0.223563522923,0.369736968054
ENSG00000007306.14,CEACAM7,-1.62510023336881,0.444858619381,1
ENSG00000007312.12,CD79B,-2.02386266132482,0.631205709564,1
ENSG00000007314.12,SCN4A,0.173177117227,0.812999617294,0.885112134592
ENSG00000007341.18,ST7L,0.136025519181,0.750199690489,0.84367781943
ENSG00000007350.16,TKTL1,-2.18896937465949,0.0142564609455,0.0470107380808
ENSG00000007372.22,PAX6,0.114912686749,0.704184785241,0.810228542178
ENSG00000007376.7,RPUSD1,0.0136588817907,0.941003657952,0.966252428184
ENSG00000007384.15,RHBDF1,-0.81590330672824,0.112692931828,0.224693604633
ENSG00000007392.16,LUC7L,-0.0198302448294054,0.905678337407,0.944792941339
ENSG00000007402.11,CACNA2D2,0.500729247974,0.00848133722254,0.031432596126
ENSG00000007516.13,BAIAP3,-1.97067212378184,5.66365955882771e-12,9.8611439378238e-10
ENSG00000007520.3,TSR3,0.00617445032302,0.969068562774,0.982219113454
ENSG00000007541.16,PIGQ,-0.397757136361265,0.0931487538589,0.19543323659
ENSG00000007545.15,CRAMP1,0.177814752592,0.379139968698,0.539246357428
ENSG00000007866.20,TEAD3,-2.11562425878953,0.000443436506543,0.0031706252906
ENSG00000007908.15,SELE,-1.80589629766624,0.453363277195,0.608131322486
ENSG00000007923.15,DNAJC11,0.123811696379,0.530518849336,0.676063742324
ENSG00000007933.12,FMO3,0.194576809866,0.875054769712,0.925964852352
ENSG00000007944.14,MYLIP,-0.125365039409954,0.813979146738,0.885518506512
ENSG00000007952.17,NOX1,-0.229076367653244,0.714784669037,0.818262933915
ENSG00000007968.6,E2F2,-2.32166979355315,0.00354209805436,0.0159188546918
ENSG00000008018.8,PSMB1,-0.314419048872321,0.191511795125,0.330534799818
ENSG00000008056.13,SYN1,1.82603224131,7.51486274206113e-9,4.11610950732352e-7
ENSG00000008083.13,JARID2,0.161125734045,0.405272981603,0.564475430718
ENSG00000008086.11,CDKL5,0.571885472441,0.0017305052287,0.00920054862846
ENSG00000008118.9,CAMK1G,1.94012415202,2.00322313312404e-7,0.00000607459508569368
ENSG00000008128.22,CDK11A,-0.192531982465942,0.385085421922,0.54540111123
ENSG00000008130.15,NADK,-0.439771226253076,0.00959014209595,0.0345725489107
ENSG00000008196.12,TFAP2B,-6.39477217082728,5.49763721142689e-11,6.98253043118958e-9
ENSG00000008226.19,DLEC1,0.212644854151,0.294870374832,0.451247789564
ENSG00000008256.15,CYTH3,-0.04804886499252,0.78162241851,0.863938241194
ENSG00000008277.14,ADAM22,1.36118691017,0.00000146055035278783,0.0000314490821663758
ENSG00000008282.8,SYPL1,-1.96101702486795,0.00025213866336,0.00201366269696
ENSG00000008283.15,CYB561,1.11590367088,0.000153635774997,0.00136737920123
ENSG00000008294.20,SPAG9,0.684801563481,0.001857671003,0.00973878930008
ENSG00000008300.16,CELSR3,1.74293714355,7.44279971583895e-7,0.0000180849027106397
ENSG00000008311.14,AASS,-1.06031680829406,0.000590339888752,0.00397658878175
ENSG00000008323.15,PLEKHG6,-1.9030426940166,0.00001344373903022,0.000191467683014
ENSG00000008324.11,SS18L2,0.0858486117673,0.68479163717,0.796419398958
ENSG00000008382.15,MPND,-0.058355137858686,0.760826122465,0.849928427909
ENSG00000008394.12,MGST1,-2.03109246483908,0.0000256487858965855,0.000327186914123
ENSG00000008405.11,CRY1,0.109932335323,0.676758360987,0.790047247845
ENSG00000008438.4,PGLYRP1,0.706389007955,0.511436158818,0.659255150592
ENSG00000008441.16,NFIX,-1.07756123000924,0.216609247256,0.361085336534
ENSG00000008513.15,ST3GAL1,0.659647396436,0.00969651994713,0.0348790813969
ENSG00000008516.16,MMP25,0.688369436492,0.0709648769728,0.159029797178
ENSG00000008517.16,IL32,-1.54073587864906,0.0329296943995,0.0890602402486
ENSG00000008710.19,PKD1,0.843575690182,0.00813417646887,0.0304247593602
ENSG00000008735.13,MAPK8IP2,1.91434321623,4.39784031877107e-12,7.91942601512399e-10
ENSG00000008838.19,MED24,0.358842579033,0.162394195364,0.294144387897
ENSG00000008853.16,RHOBTB2,0.567731093409,0.0206804965742,0.0625818295847
ENSG00000008869.11,HEATR5B,1.05512784424,0.00000998996034783558,0.000152435314861
ENSG00000008952.16,SEC62,0.135808415717,0.557347343348,0.69783879436
ENSG00000008988.9,RPS20,-0.851044789769429,0.00567712389927,0.0229661893269
ENSG00000009307.15,CSDE1,0.145493353109,0.58051318728,0.716654176885
ENSG00000009335.17,UBE3C,0.256324625372,0.137255525262,0.260416036275
ENSG00000009413.15,REV3L,0.63584938538,0.00601973413791,0.0240318827655
ENSG00000009694.13,TENM1,2.16941974676,0.00000135251447396387,0.000029450864503632
ENSG00000009709.11,PAX7,2.62253079142,0.00000245442521517724,0.00004848181317222
ENSG00000009724.16,MASP2,0.0952989551634,0.740693890894,0.837594440365
ENSG00000009765.14,IYD,-0.724844219880259,0.551262077632,0.693124403779
ENSG00000009780.15,FAM76A,-0.186354632142318,0.44537760489,0.601346682937
ENSG00000009790.14,TRAF3IP3,-0.0171484772690365,0.963566256506,0.979171322271
ENSG00000009830.11,POMT2,-0.0243662956332164,0.886931986945,0.934001350598
ENSG00000009844.15,VTA1,0.340786915834,0.196394963101,0.336708182256
ENSG00000009950.15,MLXIPL,0.920451634071,0.06671938421,0.151648597758
ENSG00000009954.10,BAZ1B,-0.290354686040493,0.111015039881,0.222223220693
ENSG00000010017.12,RANBP9,0.480484512908,0.0865309548742,0.184537617234
ENSG00000010030.13,ETV7,0.756484824365,0.326201912171,0.4848309386
ENSG00000010072.15,SPRTN,0.00233899814345,0.990933851753,0.994945270056
ENSG00000010165.19,METTL13,-0.156915014212536,0.358532959087,0.518766734191
ENSG00000010219.13,DYRK4,-0.43306695035619,0.0460322880177,0.114833939109
ENSG00000010244.18,ZNF207,-0.395734009206519,0.02318665059,0.0683102006569
ENSG00000010256.10,UQCRC1,0.241820475607,0.236533812045,0.38494029418
ENSG00000010270.13,STARD3NL,0.835573117444,0.000168802337086,0.00146758672101
ENSG00000010278.13,CD9,-4.24755240081161,2.76059274590434e-7,0.00000791388520192598
ENSG00000010282.14,HHATL,4.2488885237,0.0743794635806,1
ENSG00000010292.12,NCAPD2,-1.2520121680804,0.000129158873713,0.00119483319803
ENSG00000010295.19,IFFO1,-0.135027607443001,0.563467119269,0.702756832671
ENSG00000010310.8,GIPR,-1.1554577330641,0.00779670546363,0.0294220156946
ENSG00000010318.20,PHF7,0.237137907067,0.349212239522,0.509355838517
ENSG00000010319.6,SEMA3G,-1.37845059981702,0.0470243682319,0.116787990288
ENSG00000010322.15,NISCH,0.359885419332,0.0940160681433,0.19659455921
ENSG00000010327.10,STAB1,-0.494872910144908,0.0163156324754,0.052117301885
ENSG00000010361.13,FUZ,-0.322327342289237,0.0581953235567,0.136950702795
ENSG00000010379.15,SLC6A13,-0.202299070215659,0.742195782456,0.838767284235
ENSG00000010404.17,IDS,1.65093893862,3.78803307459641e-7,0.0000103957387854086
ENSG00000010438.16,PRSS3,1.26575797393,0.0799606767541,0.173879397457
ENSG00000010539.11,ZNF200,-0.363842933226621,0.0673099099186,0.152726749087
ENSG00000010610.9,CD4,-1.64018497655437,0.00932656225227,0.0338867672988
ENSG00000010626.14,LRRC23,-0.462955231193738,0.0229445824257,0.0678479379771
ENSG00000010671.15,BTK,1.03133056779,0.811653913727,1
ENSG00000010704.18,HFE,-1.00539733579493,0.156964952839,0.287021129733
ENSG00000010803.16,SCMH1,0.0637057552058,0.765902127715,0.853313577423
ENSG00000010810.17,FYN,0.551362915056,0.0237726239234,0.0697084603579
ENSG00000010818.9,HIVEP2,0.485647533197,0.0774417474955,0.169838253537
ENSG00000010932.16,FMO1,0.391991701374,0.745800112365,1
ENSG00000011007.12,ELOA,-0.185520099681752,0.349930564726,0.509922651436
ENSG00000011009.10,LYPLA2,0.132697584945,0.464872924491,0.618677502293
ENSG00000011021.22,CLCN6,1.04155846205,0.00142325559185,0.0078959301045
ENSG00000011028.13,MRC2,-1.74202604413207,0.00141097888143,0.00784067002409
ENSG00000011052.21,NME1-NME2,0.382233098543,0.111692589921,0.223308736245
ENSG00000011083.8,SLC6A7,-0.571081455879828,0.42289551095,0.581351418478
ENSG00000011105.13,TSPAN9,-0.569173835405166,0.0039042979625,0.0171959882378
ENSG00000011114.14,BTBD7,-0.388095122633068,0.0312509208881,0.0856674065809
ENSG00000011132.11,APBA3,-0.654944263948932,0.0231390520597,0.0682311370234
ENSG00000011143.16,MKS1,-0.376212927069517,0.049907254282,0.122204677501
ENSG00000011198.9,ABHD5,0.781307478689,0.000625208940958,0.00415768269151
ENSG00000011201.11,ANOS1,1.25072947895,0.00877664452029,0.0322722742773
ENSG00000011243.17,AKAP8L,-0.296637236788126,0.0534365654858,0.128689268406
ENSG00000011258.15,MBTD1,-0.888894065736603,0.000482775992415,0.00338766979127
ENSG00000011260.13,UTP18,-0.0489365449720071,0.823105270515,0.891637801645
ENSG00000011275.18,RNF216,-0.407617230109325,0.00675890397944,0.026255665562
ENSG00000011295.15,TTC19,0.490040964764,0.0328300637841,0.0888506162744
ENSG00000011304.19,PTBP1,-1.8736502645858,0.000625289162155,0.00415768269151
ENSG00000011332.19,DPF1,1.9324430923,0.00000113239913769398,0.0000255333668345733
ENSG00000011347.9,SYT7,1.44216514942,0.00000757607911349857,0.000121601157493
ENSG00000011376.10,LARS2,0.174322156593,0.429094475618,0.587223106793
ENSG00000011405.13,PIK3C2A,-0.853759204729519,7.68975391538494e-7,0.0000185749182899643
ENSG00000011422.11,PLAUR,-1.82699772766082,0.0000128591761350003,0.000184541812099
ENSG00000011426.10,ANLN,-1.73253415551839,0.00150352021064,0.00823007492355
ENSG00000011451.19,WIZ,0.365323735258,0.0431457809127,0.109387244549
ENSG00000011454.16,RABGAP1,0.0177230771872,0.936643939692,0.963816898257
ENSG00000011465.16,DCN,-2.05791796465188,0.00833567964658,0.0310020304977
ENSG00000011478.11,QPCTL,-0.679325927080585,0.000697149965065,0.00453907125595
ENSG00000011485.14,PPP5C,-0.00675396935225175,0.973037269513,0.984621494521
ENSG00000011523.13,CEP68,0.105002643968,0.597080659127,0.72969123828
ENSG00000011566.14,MAP4K3,0.102590686463,0.563686253113,0.70288234966
ENSG00000011590.13,ZBTB32,0.0354815376806,0.952424006204,0.972739413614
ENSG00000011600.11,TYROBP,-2.75823467960516,0.449731612202,1
ENSG00000011638.10,TMEM159,0.680542043568,0.00251438384898,0.0122872984709
ENSG00000011677.12,GABRA3,2.13246359194,0.00000781711092934784,0.000124784252243
ENSG00000012048.21,BRCA1,-1.68542165055469,0.0000084597927182906,0.000133423161582
ENSG00000012061.15,ERCC1,-0.535097854707598,0.00487247508823,0.0204035646247
ENSG00000012124.16,CD22,-2.30623331145505,0.000200514425146,0.0016778245549
ENSG00000012171.19,SEMA3B,-0.916353912838343,0.258619782457,0.411136334538
ENSG00000012174.11,MBTPS2,0.589102488987,0.0166732804142,0.0529800840426
ENSG00000012211.12,PRICKLE3,-2.02266089290721,0.00443731543181,0.0189847778711
ENSG00000012223.12,LTF,-0.360548974504756,0.881599814906,1
ENSG00000012232.8,EXTL3,-0.304289130297429,0.101796353021,0.208469225523
ENSG00000012504.14,NR1H4,-0.264883258853211,0.80430531513,0.878995346056
ENSG00000012660.13,ELOVL5,-0.392949599858074,0.177890487448,0.313585831728
ENSG00000012779.10,ALOX5,1.98965324712,0.0000199685519526418,0.000266494009841
ENSG00000012817.15,KDM5D,-0.545352301400204,0.0110984152718,0.0387707196268
ENSG00000012822.15,CALCOCO1,-0.382547220492316,0.0400821266651,0.103394740203
ENSG00000012963.14,UBR7,-0.0773145685280149,0.673527735591,0.787850048782
ENSG00000012983.11,MAP4K5,-0.135045124778276,0.523046943974,0.669397225528
ENSG00000013016.15,EHD3,0.50289796242,0.065884372833,0.15020517223
ENSG00000013275.7,PSMC4,0.0542042485663,0.772669414681,0.85761183693
ENSG00000013288.8,MAN2B2,-0.367985195233525,0.177096003499,0.312590199932
ENSG00000013293.5,SLC7A14,1.04744342352,0.00262319037486,0.012691626453
ENSG00000013297.11,CLDN11,-1.69472680609575,0.0145042111222,0.0476543632358
ENSG00000013306.15,SLC25A39,-0.0352837436353728,0.819850165252,0.889659926311
ENSG00000013364.18,MVP,-1.39683601631383,0.0355639781324,0.0944171007856
ENSG00000013374.16,NUB1,-0.0673458474034124,0.679556020449,0.792222744485
ENSG00000013375.15,PGM3,-0.354404055327124,0.0271452100168,0.0769555615531
ENSG00000013392.7,RWDD2A,0.297349658423,0.218912353996,0.363895550961
ENSG00000013441.15,CLK1,-0.164283555478414,0.431896524836,0.589808411306
ENSG00000013503.9,POLR3B,-0.196458088045792,0.419182349504,0.577939228634
ENSG00000013523.9,ANGEL1,-0.431190302779968,0.00482070818861,0.0202371030821
ENSG00000013561.17,RNF14,0.937422740181,0.000573359971585,0.0038829442512
ENSG00000013563.13,DNASE1L1,0.0137107051136,0.933412279343,0.961760320494
ENSG00000013573.16,DDX11,-0.567813296311607,0.0268673107232,0.0764054587587
ENSG00000013583.9,HEBP1,-1.0084742515533,0.0002281051146,0.00185439442422
ENSG00000013588.8,GPRC5A,1.0909512136,0.245568078548,0.395987891393
ENSG00000013619.13,MAMLD1,0.228740161625,0.261842891148,0.414704009894
ENSG00000013725.14,CD6,0.712836964612,0.119925984099,0.235525065209
ENSG00000013810.18,TACC3,-1.70625722728473,0.00203288659732,0.0103900897221
ENSG00000014123.9,UFL1,-0.861001141422172,0.00194252846276,0.0100612718311
ENSG00000014138.8,POLA2,-1.09869685647307,0.00076695756801,0.00488234416962
ENSG00000014164.6,ZC3H3,-0.104746185484115,0.667619807972,0.783484014257
ENSG00000014216.15,CAPN1,0.359048656567,0.0471047396503,0.116934085071
ENSG00000014257.15,ACPP,-2.40979070324391,0.00841223138375,0.0312381321059
ENSG00000014641.17,MDH1,0.74908356716,0.00707938287379,0.0272589418768
ENSG00000014824.13,SLC30A9,0.211214036807,0.413555271864,0.572673635973
